Clusters,MNI coordinates,MNI coordinates,MNI coordinates,Voxels,AAL Brain Region,Peakt value
Clusters,X,Y,Z,Voxels,AAL Brain Region,Peakt value
Left inferior frontal gyrus,−45,18,30,34,Frontal_Inf_Tri_L,−6.21
