Unnamed: 0_level_0,Unnamed: 1_level_0,MNI coordinates,MNI coordinates,MNI coordinates,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0
ROI,Target cluster,x,y,z,T value,Cluster size,Uncorr cluster size p
R primary visual cortex (V1),L visual areas V3/V4,−38,−88,2,−11.83,125,9e-09
