Unnamed: 0_level_0,Hemisphere,Regions,MNI,MNI,MNI,F/T,Voxels
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1,Unnamed: 7_level_1
Interaction effect,R,SMG,60,−24,42,15.83,28
,L,STG,−51,3,−3,13.7,31
,,DCG,−3,−21,36,15.69,38
