Unnamed: 0_level_0,Hemisphere,Regions,MNI,MNI,MNI,F/T,Voxels
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1,Unnamed: 7_level_1
Group effect*,L,SFGdor,−26,40,36,13.91,44
,R,PCUN,9,−57,24,13.44,39
rTMSintervention group>Shamintervention group#,L,SFGdor,−27,45,36,4.472,20
