Unnamed: 0_level_0,MNI coordinates,MNI coordinates,MNI coordinates,Unnamed: 4_level_0
Unnamed: 0_level_1,X,Y,Z,"p value, uncorrected"
Right ACC connectivity,−46,−42,52,<0.0001
Left ACC connectivity,12,−57,64,<0.0001
