Brain region,Cluster size,Peak coordinates (mm),Peak coordinates (mm),Peak coordinates (mm),Volume size
Unnamed: 0_level_1,Unnamed: 1_level_1,X,Y,Z,Unnamed: 5_level_1
Right HIP-t,100,23,−33,0,SCD<HC
Left HIP-t,52,−18,−35,2,SCD<HC
B-paracentral lobules,2373,−4,−16,60,SCD>HC
