Model pathways,Estimated effects,Biased‐corrected CI,Biased‐corrected CI,p
Model pathways,Estimated effects,Lower,Upper,p
Total effect,,,,
X → Y,0.171,0.039,0.295,0.01
Direct effect,,,,
X → M,−0.194,−0.333,−0.068,0.004
M → Y,−0.658,−0.724,−0.591,0.002
X → Y,0.044,−0.057,0.145,0.368
Indirect effect,,,,
X → M → Y,0.128,0.045,0.224,0.004
