Unnamed: 0_level_0,EMCI (adjusted for change in FD and baseline value),EMCI (adjusted for change in FD and baseline value),EMCI (adjusted for change in FD and baseline value),EMCI (adjusted for change in FD and baseline value),LMCI (adjusted for change in FD and baseline value),LMCI (adjusted for change in FD and baseline value),LMCI (adjusted for change in FD and baseline value),LMCI (adjusted for change in FD and baseline value)
Unnamed: 0_level_1,Game,Crosswords,Diff,p,Game,Crosswords,Diff,p
DMN_change,0.025 (0.025),–0.002 (0.024),0.027 (0.035),0.447,–0.039 (0.023),0.027 (0.020),–0.066 (0.031),0.034
ECN_change,0.039 (0.029),–0.014 (0.027),0.053 (0.040),0.186,–0.029 (0.025),–0.008 (0.023),–0.021 (0.034),0.544
SLN_change,–0.056 (0.026),–0.012 (0.023),–0.044 (0.036),0.22,0.001 (0.022),–0.008 (0.020),0.008 (0.030),0.779
SMN_change,–0.011 (0.029),0.059 (0.027),–0.070 (0.039),0.073,–0.027 (0.026),–0.012 (0.022),–0.016 (0.034),0.644
