Networks,Cluster size,Brain regions,Brodmann,t-value,MNI,MNI,MNI
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,x,y,z
DMN,53,Right medial frontal gyrus,BA10,−3.2006,9,48,−6
,159,Bilateral anterior precuneus,BA7,−4.5941,12,−54,48
ECN,96,Right posterior parietal cortex,BA40,2.9443,54,−54,33
SN,50,Left anterior insula,,3.3464,−42,21,−3
