Brain region,Brodmann area,Voxels number,MNI coordinate,MNI coordinate,MNI coordinate,T value
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,X,Y,Z,Unnamed: 6_level_1
Temporal_Inf_R,20,44,45,−9,−39,−3.747
Cingulum_Post_R,26,128,33,−57,15,−4.299
