Brain region,HbA1c,HbA1c,BGL at imaging,BGL at imaging,IQ,IQ,IQ
Unnamed: 0_level_1,r,P,r,P,r,P,P.1
Temporal_Inf_R,0.152,0.407,−0.306???,0.089,−0.096???,−0.096???,0.599
Cingulum_Post_R,0.157,0.389,0.195,0.284,0.147,0.147,0.423
