Clusterlocation adolescent depression vs. HC,Peak MNI coordinate,Peak MNI coordinate,Peak MNI coordinate,Number of voxels,T-value
Unnamed: 0_level_1,x,y,z,Unnamed: 4_level_1,Unnamed: 5_level_1
Right cerebellum,30,−30,−39,199,−11.4
Left lingual,−9,−66,−3,105,9.5
Right insula,45,0,−3,74,9.2
Left insula,−42,−3,0,64,8.9
Right superior parietal,15,−63,72,157,−10.9
Left superior parietal,−18,−51,78,78,−9.8
