Network,Behavior response,Anatomical location,Voxel extension,MNI coordinates,MNI coordinates,MNI coordinates,Peak t-score
Network,Behavior response,Anatomical location,Voxel extension,x,y,z,Peak t-score
DAN,Block 2_Go Accuracy,RLIG,24,18,−81,−3,4.263
EXECUTIVE,Block 2_No Go RT,LCG,23,21,−81,−6,−2.425
DMN,Block 2_No Go RT,RACG,76,0,39,21,4.106
