Behavior response,Anatomical location,Voxel extension,MNI coordinates,MNI coordinates,MNI coordinates,Peak t-score
Behavior response,Anatomical location,Voxel extension,x,y,z,Peak t-score
Block 1_Go accuracy,LSTG,15,−60,−33,18,7.775
Block 1_Go accuracy,RMTG,14,57,−63,−3,11.89
Block 2_Go accuracy,LMTG,406,−48,−12,−24,5.014
Block 2_Go accuracy,LIG,68,−39,−18,−6,7.317
