Brain regions,MNI coordinates,MNI coordinates,MNI coordinates,Cluster size,T-value
x,y,z,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1
Seed:Left DA,,,,,
cerebellum anterior lobe (including vermis 4/5),0,−51,−12,111.0,4.21
Seed:Right DA,,,,,
right PFC,24,33,−15,111.0,−3.99
Seed:Left VA,,,,,
left IFG,−51,24,12,109.0,3.67
left STG,−54,−15,0,420.0,4.88
Seed:Right VA,,,,,
left IFG,−48,27,12,314.0,5.10
