Unnamed: 0_level_0,Unnamed: 1_level_0,MNI coordinates,MNI coordinates,MNI coordinates,Unnamed: 5_level_0
Cluster size (voxels),p,x,y,z,Cluster location (local maxima)
ΔpDMN-ΔPASAT3 ↓,ΔpDMN-ΔPASAT3 ↓,ΔpDMN-ΔPASAT3 ↓,ΔpDMN-ΔPASAT3 ↓,ΔpDMN-ΔPASAT3 ↓,ΔpDMN-ΔPASAT3 ↓
22,0.001,14,−50,42,Precuneous cortex
ΔpDMN-ΔPASAT2 ↓,ΔpDMN-ΔPASAT2 ↓,ΔpDMN-ΔPASAT2 ↓,ΔpDMN-ΔPASAT2 ↓,ΔpDMN-ΔPASAT2 ↓,ΔpDMN-ΔPASAT2 ↓
46,<0.001,10,−56,36,Precuneous cortex
