Unnamed: 0_level_0,Unnamed: 1_level_0,MNI coordinates,MNI coordinates,MNI coordinates,Unnamed: 5_level_0
Cluster size (voxels),p,x,y,z,Cluster location (local maxima)
Posterior default mode network,Posterior default mode network,Posterior default mode network,Posterior default mode network,Posterior default mode network,Posterior default mode network
987,0.011,10,−48,26,"Cingulate gyrus, posterior division"
,0.020,−10,−54,34,Precuneous cortex
,0.025,6,−72,32,Precuneous cortex
