Region Number,Extrema Value Coordinates,Extrema Value Coordinates,Extrema Value Coordinates,Extrema Value,Brodmann Area,Hemisphere,Lobe,Label
Region Number,x,y,z,Extrema Value,Brodmann Area,Hemisphere,Lobe,Label
1,−52,−30,10,0.013,41,L,Temporal,Superior Temporal Gyrus
1,−44,−30,10,0.01,41,L,Temporal,Superior Temporal Gyrus
2,46,−28,12,0.013,41,R,Temporal,Transverse Temporal Gyrus
2,50,20,10,0.01,41,R,Temporal,Transverse Temporal Gyrus
