Area,L/R,"Cluster size, mm3",MNI coordinatesa,MNI coordinatesa,MNI coordinatesa,Tbvalues
Area,L/R,"Cluster size, mm3",x,y,z,(peak)
central posterior gyrus,R,216,27,−33,75,3.6162*
central posterior gyrus,R,216,45,−30,63,3.2803*
