Cluster name,Brain region,Cluster size,MNI coordinates,MNI coordinates,MNI coordinates,T value???
Unnamed: 0_level_1,Unnamed: 1_level_1,Unnamed: 2_level_1,x???,y???,z???,Unnamed: 6_level_1
Cluster 1,Left precuneus gyrus,744,0,−51,51,8.35
Cluster 2,Left middle temporal gyrus,515,−42,−66,6,5.15
