Contrast,MNI coordinates,MNI coordinates,MNI coordinates,Cluster size,Cluster p-FWE,p-unc peak,Side,Region
Unnamed: 0_level_1,x,y,z,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Unnamed: 8_level_1
Aversive> Control,36,2,−20,91,0.002668,4e-06,R,Insular cortex
,−04,40,18,75,0.004428,3e-06,L/R,Cingulate gyrus
Music> Control,44,2,−18,70,0.011396,1.7e-05,R,Planum polare
