Unnamed: 0_level_0,MNI,MNI,MNI,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0
Brain Area,x,y,z,Voxels,Peak T,Height Threshold P value Uncorrected
L Medial PFC Seed and Childhood Trauma – Patients with schizophrenia,,,,,,
Cerebellum,−10,−78,−26,"2,484",5.04,<.001
