Network pair,MMT,MMT,MMT,MMT,HT,HT,HT,HT
Network pair,Mean z-score,Mean z-score,t value,pFDR,Mean z-score,Mean z-score,t value,pFDR
Network pair,Pre,Post,t value,pFDR,Pre,Post,t value,pFDR
spDMN—dSN,− 0.1665,− 0.0085,5.14,< 0.001,0.0273,0.0012,− 1.16,0.28
spDMN—insSN,− 0.1747,0.0136,5.13,< 0.001,− 0.0106,− 0.0267,− 0.24,0.81
